

VNUM	NAME	RANK	TYPE	BATTLE_TYPE	LEVEL	SIZE	AI_FLAG	MOUNT_CAPACITY	RACE_FLAG	IMMUNE_FLAG	EMPIRE	FOLDER	ON_CLICK	ST	DX	HT	IQ	DAMAGE_MIN	DAMAGE_MAX	MAX_HP	REGEN_CYCLE	REGEN_PERCENT	GOLD_MIN	GOLD_MAX	EXP	DEF	ATTACK_SPEED	MOVE_SPEED	AGGRESSIVE_HP_PCT	AGGRESSIVE_SIGHT	ATTACK_RANGE	DROP_ITEM	RESURRECTION_VNUM	ENCHANT_CURSE	ENCHANT_SLOW	ENCHANT_POISON	ENCHANT_STUN	ENCHANT_CRITICAL	ENCHANT_PENETRATE	RESIST_SWORD	RESIST_TWOHAND	RESIST_DAGGER	RESIST_BELL	RESIST_FAN	RESIST_BOW	RESIST_FIRE	RESIST_ELECT	RESIST_MAGIC	RESIST_WIND	RESIST_POISON	DAM_MULTIPLY	SUMMON	DRAIN_SP	MOB_COLOR	POLYMORPH_ITEM	SKILL_LEVEL0	SKILL_VNUM0	SKILL_LEVEL1	SKILL_VNUM1	SKILL_LEVEL2	SKILL_VNUM2	SKILL_LEVEL3	SKILL_VNUM3	SKILL_LEVEL4	SKILL_VNUM4	SP_BERSERK	SP_STONESKIN	SP_GODSPEED	SP_DEATHBLOW	SP_REVIVE
10829	. 194 870	KING	GOTO	MELEE	1		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		2	0	0	0	0	0	0	1	1	1	0	0	3	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10830	. 243 862	KING	GOTO	MELEE	1		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		2	0	0	0	0	0	0	1	1	1	0	0	3	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10831	. 312 861	KING	GOTO	MELEE	1		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		2	0	0	0	0	0	0	1	1	1	0	0	3	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10832	. 373 893	KING	GOTO	MELEE	1		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		2	0	0	0	0	0	0	1	1	1	0	0	3	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10833	. 406 880	KING	GOTO	MELEE	1		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		2	0	0	0	0	0	0	1	1	1	0	0	3	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10834	. 422 935	KING	GOTO	MELEE	1		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		2	0	0	0	0	0	0	1	1	1	0	0	3	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10835	. 500 807	KING	GOTO	MELEE	1		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		2	0	0	0	0	0	0	1	1	1	0	0	3	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11000	???	KNIGHT	NPC	MELEE	100		NOMOVE	0		STUN,SLOW,CURSE,TERROR	1		0	0	0	0	0	0	0	7303	3	1	0	0	3740	109	100	100	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11001	???	KNIGHT	NPC	RANGE	100		NOMOVE	0		STUN,SLOW,CURSE,TERROR	1		0	0	0	0	0	0	0	7303	3	1	0	0	3740	109	100	100	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11002	???	KNIGHT	NPC	MELEE	100		NOMOVE	0		STUN,SLOW,CURSE,TERROR	2		0	0	0	0	0	0	0	7303	3	1	0	0	3740	109	100	100	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11003	???	KNIGHT	NPC	RANGE	100		NOMOVE	0		STUN,SLOW,CURSE,TERROR	2		0	0	0	0	0	0	0	7303	3	1	0	0	3740	109	100	100	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11004	???	KNIGHT	NPC	MELEE	100		NOMOVE	0		STUN,SLOW,CURSE,TERROR	3		0	0	0	0	0	0	0	7303	3	1	0	0	3740	109	100	100	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11005	???	KNIGHT	NPC	RANGE	100		NOMOVE	0		STUN,SLOW,CURSE,TERROR	3		0	0	0	0	0	0	0	7303	3	1	0	0	3740	109	100	100	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11100	Infantry Spearman	KNIGHT	MONSTER	MELEE	50		AGGR,NOATTSHINSU	0		STUN,SLOW,CURSE,TERROR	0	sinsu_guard_spear	0	50	50	50	12	110	139	5000	3	5	300	450	1875	70	110	100	100	2000	150	0	0	0	0	0	0	3	0	5	5	5	-10	-10	5	0	0	0	0	10	2	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11101	Infantry Bowman	KNIGHT	MONSTER	RANGE	50		AGGR,NOATTSHINSU	0		STUN,SLOW,CURSE,TERROR	0	sinsu_guard_bow	0	50	50	50	12	168	196	4000	5	10	300	450	1875	70	110	100	100	2000	600	0	0	0	0	0	0	5	5	10	10	10	0	0	-3	0	0	0	0	10	2	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11102	Infantry Spearman	KNIGHT	MONSTER	MELEE	50		AGGR,NOATTJINNO	0		STUN,SLOW,CURSE,TERROR	0	jinno_guard_spear	0	50	50	50	13	110	139	5000	3	5	300	450	1875	70	110	100	100	2000	150	0	0	0	0	0	0	3	0	5	5	5	-10	-10	5	0	0	0	0	10	2	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11103	Infantry Bowman	KNIGHT	MONSTER	RANGE	50		AGGR,NOATTJINNO	0		STUN,SLOW,CURSE,TERROR	0	jinno_guard_bow	0	50	50	50	13	168	196	4000	5	10	300	450	1875	70	110	100	100	2000	600	0	0	0	0	0	0	5	5	10	10	10	0	0	-3	0	0	0	0	10	2	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11104	Infantry Spearman	KNIGHT	MONSTER	MELEE	50		AGGR,NOATTCHUNJO	0		STUN,SLOW,CURSE,TERROR	0	cheonjo_guard_bow	0	50	50	50	14	110	139	5000	3	5	300	450	1875	70	110	100	100	2000	150	0	0	0	0	0	0	3	0	5	5	5	-10	-10	5	0	0	0	0	10	2	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11105	Infantry Bowman	KNIGHT	MONSTER	RANGE	50		AGGR,NOATTCHUNJO	0		STUN,SLOW,CURSE,TERROR	0	cheonjo_guard_spear	0	50	50	50	13	168	196	4000	5	10	300	450	1875	70	110	100	100	2000	600	0	0	0	0	0	0	5	5	10	10	10	0	0	-3	0	0	0	0	10	2	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11106	Elite Spearman	KNIGHT	MONSTER	MELEE	70		AGGR,NOATTSHINSU	0		STUN,SLOW,CURSE,TERROR	0	sinsu_guard_spear	0	70	70	70	12	184	231	13000	3	5	600	750	3750	90	110	100	100	2000	150	0	0	0	0	1	1	3	0	5	5	5	-12	-12	8	0	0	0	0	20	2	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11107	Elite Bowman	KNIGHT	MONSTER	RANGE	70		AGGR,NOATTSHINSU	0		STUN,SLOW,CURSE,TERROR	0	sinsu_guard_bow	0	70	70	70	12	280	327	8000	5	10	600	750	3750	90	110	100	100	2000	600	0	0	0	0	1	0	3	7	10	10	10	0	0	-10	0	0	0	0	20	2	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11108	Elite Spearman	KNIGHT	MONSTER	MELEE	70		AGGR,NOATTJINNO	0		STUN,SLOW,CURSE,TERROR	0	jinno_guard_spear	0	70	70	70	13	184	231	13000	3	5	600	750	3750	90	110	100	100	2000	150	0	0	0	0	1	1	3	0	5	5	5	-12	-12	8	0	0	0	0	20	2	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11109	Elite Bowman	KNIGHT	MONSTER	RANGE	70		AGGR,NOATTJINNO	0		STUN,SLOW,CURSE,TERROR	0	jinno_guard_bow	0	70	70	70	13	280	327	8000	5	10	600	750	3750	90	110	100	100	2000	600	0	0	0	0	1	0	3	7	10	10	10	0	0	-10	0	0	0	0	20	2	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11110	Elite Spearman	KNIGHT	MONSTER	MELEE	70		AGGR,NOATTCHUNJO	0		STUN,SLOW,CURSE,TERROR	0	cheonjo_guard_bow	0	70	70	70	14	184	231	13000	3	5	600	750	3750	90	110	100	100	2000	150	0	0	0	0	1	1	3	0	5	5	5	-12	-12	8	0	0	0	0	20	2	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11111	Elite Bowman	KNIGHT	MONSTER	RANGE	70		AGGR,NOATTCHUNJO	0		STUN,SLOW,CURSE,TERROR	0	cheonjo_guard_spear	0	70	70	70	13	280	327	8000	5	10	600	750	3750	90	110	100	100	2000	600	0	0	0	0	1	0	3	7	10	10	10	0	0	-10	0	0	0	0	20	2	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11112	Royal Spearman	KNIGHT	MONSTER	MELEE	90		AGGR,NOATTSHINSU	0		STUN,SLOW,CURSE,TERROR	0	sinsu_guard_spear	0	90	99	99	30	263	331	30000	3	5	900	1050	7500	120	110	100	100	2000	150	0	0	0	1	2	3	5	0	5	5	5	-20	-20	10	0	0	0	0	30	3	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11113	Royal Bowman	KNIGHT	MONSTER	RANGE	90		AGGR,NOATTSHINSU	0		STUN,SLOW,CURSE,TERROR	0	sinsu_guard_bow	0	90	99	99	30	350	450	20000	5	10	900	1050	7500	120	110	100	100	2000	600	0	0	0	1	2	0	5	9	10	10	10	0	0	-15	0	0	0	0	30	3	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11114	Royal Spearman	KNIGHT	MONSTER	MELEE	90		AGGR,NOATTJINNO	0		STUN,SLOW,CURSE,TERROR	0	jinno_guard_spear	0	90	99	99	30	263	331	30000	3	5	900	1050	7500	120	110	100	100	2000	150	0	0	0	1	2	3	5	0	5	5	5	-20	-20	10	0	0	0	0	30	3	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11115	Royal Bowman	KNIGHT	MONSTER	RANGE	90		AGGR,NOATTJINNO	0		STUN,SLOW,CURSE,TERROR	0	jinno_guard_bow	0	90	99	99	30	350	450	20000	5	10	900	1050	7500	120	110	100	100	2000	600	0	0	0	1	2	0	5	9	10	10	10	0	0	-15	0	0	0	0	30	3	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11116	Royal Spearman	KNIGHT	MONSTER	MELEE	90		AGGR,NOATTCHUNJO	0		STUN,SLOW,CURSE,TERROR	0	cheonjo_guard_bow	0	90	99	99	30	263	331	30000	3	5	900	1050	7500	120	110	100	100	2000	150	0	0	0	1	2	3	5	0	5	5	5	-20	-20	10	0	0	0	0	30	3	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11117	Royal Bowman	KNIGHT	MONSTER	RANGE	90		AGGR,NOATTCHUNJO	0		STUN,SLOW,CURSE,TERROR	0	cheonjo_guard_spear	0	90	99	99	30	350	450	20000	5	10	900	1050	7500	120	110	100	100	2000	600	0	0	0	1	2	0	5	9	10	10	10	0	0	-15	0	0	0	0	30	3	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11505	?????	KNIGHT	MONSTER	RANGE	100		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	90	0	0	0	526316	3	1	0	0	3740	109	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11506	??	KNIGHT	MONSTER	MELEE	100		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	90	0	0	0	6315789	10	1	576110	1154838	466440	100	101	101	0	2000	150	0	0	0	0	0	0	0	0	-30	-30	-30	-30	-30	-30	0	0	-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11507	??	KNIGHT	MONSTER	MELEE	100		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	90	0	0	0	3157895	10	3	576110	1154838	466440	100	101	101	0	2000	150	0	0	0	0	0	0	0	0	-30	-30	-30	-30	-30	-30	0	0	-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11508	??	KNIGHT	MONSTER	MELEE	100		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	90	0	0	0	6315789	20	1	576110	1154838	466440	150	101	101	0	2000	150	0	0	0	0	0	0	0	0	-30	-30	-30	-30	-30	-30	0	0	-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11509	??	KNIGHT	MONSTER	MELEE	100		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	90	0	0	0	3157895	20	3	576110	1154838	466440	150	101	101	0	2000	150	0	0	0	0	0	0	0	0	-30	-30	-30	-30	-30	-30	0	0	-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11510	??	KNIGHT	MONSTER	MELEE	100		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	90	0	0	0	3157895	20	1	576110	1154838	466440	150	101	101	0	2000	150	0	0	0	0	0	0	0	0	-30	-30	-30	-30	-30	-30	0	0	-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12000	???	PAWN	NPC	SPECIAL	100		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	7303	3	1	0	0	3740	109	100	100	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13000	???	KING	DOOR	SPECIAL	70		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	4162	3	1	0	0	2620	79	100	100	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13001	??	KING	DOOR	SPECIAL	70		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	4162	3	1	0	0	2620	79	100	100	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14000	???	KING	BUILDING	SPECIAL	70		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	4162	3	1	0	0	2620	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14001	???	KING	BUILDING	SPECIAL	70		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	4162	3	1	0	0	2620	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14002	???	KING	BUILDING	SPECIAL	70		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	4162	3	1	0	0	2620	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14003	???	KING	BUILDING	SPECIAL	70		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	4162	3	1	0	0	2620	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14004	???	KING	BUILDING	SPECIAL	70		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	4162	3	1	0	0	2620	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14005	???	KING	BUILDING	SPECIAL	70		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	4162	3	1	0	0	2620	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14006	???	KING	BUILDING	SPECIAL	70		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	4162	3	1	0	0	2620	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14007	???	KING	BUILDING	SPECIAL	70		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	4162	3	1	0	0	2620	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14008	???	KING	BUILDING	SPECIAL	70		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	4162	3	1	0	0	2620	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14009	???	KING	BUILDING	SPECIAL	70		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	4162	3	1	0	0	2620	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14010	??	KING	BUILDING	SPECIAL	70		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	4162	3	1	0	0	2620	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14011	??	KING	BUILDING	SPECIAL	70		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	4162	3	1	0	0	2620	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14012	??	KING	BUILDING	SPECIAL	70		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	4162	3	1	0	0	2620	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14013	??	KING	BUILDING	SPECIAL	70		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	4162	3	1	0	0	2620	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14014	??	KING	BUILDING	SPECIAL	70		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	4162	3	1	0	0	2620	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14015	??	KING	BUILDING	SPECIAL	70		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	4162	3	1	0	0	2620	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14016	??	KING	BUILDING	SPECIAL	70		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	4162	3	1	0	0	2620	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14017	??	KING	BUILDING	SPECIAL	70		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	4162	3	1	0	0	2620	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14018	??	KING	BUILDING	SPECIAL	70		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	4162	3	1	0	0	2620	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14019	??	KING	BUILDING	SPECIAL	70		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	4162	3	1	0	0	2620	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14020	???	KING	BUILDING	SPECIAL	70		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	4162	3	1	0	0	2620	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14021	???	KING	BUILDING	SPECIAL	70		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	4162	3	1	0	0	2620	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14022	???	KING	BUILDING	SPECIAL	70		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	4162	3	1	0	0	2620	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14023	???	KING	BUILDING	SPECIAL	70		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	4162	3	1	0	0	2620	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14024	???	KING	BUILDING	SPECIAL	70		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	4162	3	1	0	0	2620	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14025	???	KING	BUILDING	SPECIAL	70		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	4162	3	1	0	0	2620	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14026	???	KING	BUILDING	SPECIAL	70		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	4162	3	1	0	0	2620	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14027	???	KING	BUILDING	SPECIAL	70		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	4162	3	1	0	0	2620	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14028	???	KING	BUILDING	SPECIAL	70		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	4162	3	1	0	0	2620	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14029	???	KING	BUILDING	SPECIAL	70		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	4162	3	1	0	0	2620	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14030	???	KING	BUILDING	SPECIAL	70		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	4162	3	1	0	0	2620	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14031	???	KING	BUILDING	SPECIAL	70		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	4162	3	1	0	0	2620	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14032	???	KING	BUILDING	SPECIAL	70		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	4162	3	1	0	0	2620	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14033	???	KING	BUILDING	SPECIAL	70		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	4162	3	1	0	0	2620	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
